Time [s],Current [A],Terminal voltage [V],Loss of charge to sei [Ah]
1459560.0,-3.979999362526308e-06,3.9,0.01623057675288226
1459620.0,-3.979921230392853e-06,3.9,0.016230994424707816
1459680.0000000002,-3.9798431844507794e-06,3.9,0.016231412080661874
1459740.0,-3.97976514264126e-06,3.9,0.016231829735825647
1459800.0,-3.979686949909528e-06,3.9,0.01623224738442019
1459860.0000000002,-3.979608664645463e-06,3.9,0.016232665026895576
1459920.0,-3.979530533366085e-06,3.9,0.01623308265852844
1459980.0,-3.9794525097922835e-06,3.9,0.0162335002742944
1460040.0,-3.979374491564001e-06,3.9,0.01623391788927029
1460100.0000000002,-3.979296340960703e-06,3.9,0.01623433549767886
1460160.0,-3.979218068078065e-06,3.9,0.01623475309997002
1460220.0,-3.979139973182432e-06,3.9,0.0162351706914218
1460280.0000000002,-3.979061978126416e-06,3.9,0.016235588267011263
1460340.0,-3.978983987877864e-06,3.9,0.01623600584181087
1460400.0,-3.978905825768044e-06,3.9,0.016236423410045053
1460460.0000000002,-3.978827594946355e-06,3.9,0.016236840972163602
1460520.0,-3.978749505569544e-06,3.9,0.01623725852344589
1460580.0,-3.978671539756459e-06,3.9,0.016237676058870415
1460640.0,-3.97859358008028e-06,3.9,0.01623809359350536
1460700.0,-3.978515422396399e-06,3.9,0.016238511121576756
1460760.0,-3.978437243645128e-06,3.9,0.01623892864353427
1460820.0,-3.978359155370421e-06,3.9,0.01623934615465865
1460880.0000000002,-3.978281212646436e-06,3.9,0.016239763649929857
1460940.0,-3.9782032771834294e-06,3.9,0.01624018114441171
1461000.0,-3.9781251656112094e-06,3.9,0.016240598632331887
1461060.0000000002,-3.978046993614982e-06,3.9,0.016241016114139948
1461120.0,-3.977968921774636e-06,3.9,0.016241433585118023
1461180.0,-3.977891003416271e-06,3.9,0.016241851040247498
1461240.0,-3.977813092724683e-06,3.9,0.01624226849458782
1461300.0,-3.977734999789962e-06,3.9,0.01624268594236837
1461360.0,-3.977656845202362e-06,3.9,0.016243103384038587
1461420.0,-3.97757882697277e-06,3.9,0.016243520814881913
1461480.0000000002,-3.9775009191807205e-06,3.9,0.016243938229881228
1461540.0,-3.977423016871085e-06,3.9,0.01624435564409159
1461600.0,-3.977344944872223e-06,3.9,0.016244773051744113
1461660.0000000002,-3.97726681122307e-06,3.9,0.016245190453288025
1461720.0,-3.977188826388384e-06,3.9,0.016245607844008206
1461780.0,-3.977110938580302e-06,3.9,0.016246025218888908
1461840.0000000002,-3.977033055488567e-06,3.9,0.016246442592980907
1461900.0,-3.976955014695508e-06,3.9,0.016246859960516936
1461960.0,-3.976876899093253e-06,3.9,0.016247277321946158
1462020.0,-3.976798911685541e-06,3.9,0.01624769467255472
1462080.0000000002,-3.9767210561122926e-06,3.9,0.016248112007328404
1462140.0,-3.976643207063889e-06,3.9,0.01624852934131361
1462200.0,-3.976565202767383e-06,3.9,0.016248946668744723
1462260.0000000002,-3.976487100667464e-06,3.9,0.016249363990070764
1462320.0,-3.976409140660032e-06,3.9,0.01624978130057931
1462380.0,-3.976331304012268e-06,3.9,0.016250198595257493
1462440.0000000002,-3.976253473448062e-06,3.9,0.016250615889147474
1462500.0,-3.976175468850235e-06,3.9,0.01625103317648522
1462560.0,-3.976097379488278e-06,3.9,0.016251450457719686
1462620.0,-3.976019469820265e-06,3.9,0.01625186772813974
1462680.0,-3.975941651339479e-06,3.9,0.016252284982734008
1462740.0,-3.9758638372775154e-06,3.9,0.016252702236540278
1462800.0,-3.975785879278095e-06,3.9,0.01625311948379625
1462860.0000000002,-3.97570783015321e-06,3.9,0.01625353672495065
1462920.0,-3.975629924509422e-06,3.9,0.016253953955293776
1462980.0,-3.975552130383229e-06,3.9,0.016254371169815696
1463040.0000000002,-3.975474341735405e-06,3.9,0.016254788383549813
1463100.0,-3.9753963939455785e-06,3.9,0.016255205590735518
1463160.0,-3.975318354092712e-06,3.9,0.016255622791821446
1463220.0,-3.975240470417403e-06,3.9,0.016256039982099194
1463280.0,-3.97516270143693e-06,3.9,0.01625645715656027
1463340.0,-3.9750849381115225e-06,3.9,0.016256874330233803
1463400.0,-3.975006997869452e-06,3.9,0.016257291497360788
1463460.0000000002,-3.97492901954916e-06,3.9,0.01625770865838976
1463520.0,-3.974851140335795e-06,3.9,0.016258125808613647
1463580.0,-3.974773391469285e-06,3.9,0.016258542943025454
1463640.0000000002,-3.974695649140082e-06,3.9,0.016258960076649925
1463700.0,-3.974617743139296e-06,3.9,0.016259377203729736
1463760.0,-3.974539770683614e-06,3.9,0.016259794324713264
1463820.0000000002,-3.974461927759352e-06,3.9,0.01626021143489487
1463880.0,-3.974384203452667e-06,3.9,0.016260628529268895
1463940.0,-3.974306485023771e-06,3.9,0.016261045622855845
1464000.0,-3.974228589497888e-06,3.9,0.016261462709900015
1464060.0000000002,-3.974150632562035e-06,3.9,0.01626187979084966
1464120.0,-3.974072832977411e-06,3.9,0.01626229686100047
1464180.0,-3.973995121731685e-06,3.9,0.01626271391534827
1464240.0000000002,-3.973917414801078e-06,3.9,0.016263130968909217
1464300.0,-3.973839549771514e-06,3.9,0.016263548015929254
1464360.0,-3.9737616055643445e-06,3.9,0.016263965056856542
1464420.0000000002,-3.973683825772132e-06,3.9,0.01626438208698811
1464480.0,-3.973606143431192e-06,3.9,0.016264799101321205
1464540.0,-3.973528465883805e-06,3.9,0.01626521611486765
1464600.0,-3.9734506257947e-06,3.9,0.016265633121875112
1464660.0,-3.973372708065266e-06,3.9,0.01626605012279155
1464720.0,-3.973294933524252e-06,3.9,0.016266467112915354
1464780.0,-3.973217279210272e-06,3.9,0.016266884087245272
1464840.0000000002,-3.973139630897061e-06,3.9,0.01626730106078875
1464900.0,-3.97306180220315e-06,3.9,0.016267718027795117
1464960.0,-3.972983912394003e-06,3.9,0.01626813498871223
1465020.0000000002,-3.972906167320156e-06,3.9,0.016268551938839804
1465080.0,-3.972828529664434e-06,3.9,0.01626896887317802
1465140.0,-3.972750897314586e-06,3.9,0.016269385806730055
1465200.0,-3.9726731148662705e-06,3.9,0.016269802733746855
1465260.0,-3.972595236591553e-06,3.9,0.01627021965467613
1465320.0,-3.97251751806057e-06,3.9,0.016270636564818988
1465380.0,-3.9724399052245625e-06,3.9,0.01627105345917704
1465440.0000000002,-3.9723622975572395e-06,3.9,0.01627147035274912
1465500.0,-3.972284510137723e-06,3.9,0.016271887239787824
1465560.0,-3.972206640815799e-06,3.9,0.016272304120740783
1465620.0000000002,-3.97212894929931e-06,3.9,0.01627272099091045
1465680.0,-3.972051363389831e-06,3.9,0.01627313784529979
1465740.0,-3.9719737825960455e-06,3.9,0.016273554698903417
1465800.0000000002,-3.971896027458198e-06,3.9,0.016273971545975548
1465860.0,-3.971818210997034e-06,3.9,0.016274388386963694
1465920.0,-3.971740538670597e-06,3.9,0.01627480521717162
1465980.0,-3.971662959709256e-06,3.9,0.0162752220316038
1466040.0000000002,-3.97158538532797e-06,3.9,0.016275638845250448
1466100.0,-3.9715076578757255e-06,3.9,0.016276055652367515
1466160.0,-3.971429855244057e-06,3.9,0.01627647245340232
1466220.0000000002,-3.971352202036421e-06,3.9,0.016276889243660008
1466280.0,-3.971274650518331e-06,3.9,0.016277306018146472
1466340.0,-3.9711971039666505e-06,3.9,0.016277722791847665
1466400.0000000002,-3.971119395486259e-06,3.9,0.01627813955902112
1466460.0,-3.971041634425044e-06,3.9,0.016278556320114074
1466520.0,-3.970963973983258e-06,3.9,0.016278973070433023
1466580.0,-3.970886453010253e-06,3.9,0.01627938980498527
1466640.0,-3.970808939039989e-06,3.9,0.01627980653875248
1466700.0,-3.970731267722232e-06,3.9,0.01628022326599383
1466760.0,-3.97065350392608e-06,3.9,0.01628063998715642
1466820.0000000002,-3.9705758952764504e-06,3.9,0.016281056697548073
1466880.0,-3.970498384813095e-06,3.9,0.016281473392177594
1466940.0,-3.970420879229233e-06,3.9,0.016281890086022294
1467000.0000000002,-3.9703432230186454e-06,3.9,0.01628230677334299
1467060.0,-3.970265487476251e-06,3.9,0.016282723454586694
1467120.0,-3.970187907435257e-06,3.9,0.01628314012506256
1467180.0,-3.970110417123332e-06,3.9,0.01628355677978082
1467240.0,-3.970032931205457e-06,3.9,0.016283973433714446
1467300.0,-3.96995531098377e-06,3.9,0.016284390081125984
1467360.0,-3.969877599369877e-06,3.9,0.01628480672246227
1467420.0000000002,-3.969800018557856e-06,3.9,0.01628522335303382
1467480.0,-3.969722554126658e-06,3.9,0.016285639967852265
1467540.0,-3.9696450954431235e-06,3.9,0.016286056581886324
1467600.0000000002,-3.969567510177668e-06,3.9,0.016286473189400158
1467660.0,-3.969489802255765e-06,3.9,0.016286889790840465
1467720.0,-3.969412258769307e-06,3.9,0.016287306381519154
1467780.0000000002,-3.969334816293799e-06,3.9,0.016287722956449268
1467840.0,-3.969257378785222e-06,3.9,0.0162881395305952
1467900.0,-3.969179789956132e-06,3.9,0.01628855609822279
1467960.0,-3.9691021360795135e-06,3.9,0.016288972659778623
1468020.0000000002,-3.96902461210754e-06,3.9,0.016289389210575874
1468080.0,-3.968947191821656e-06,3.9,0.016289805745629105
1468140.0,-3.968869776693301e-06,3.9,0.016290222279898396
1468200.0000000002,-3.968792207665117e-06,3.9,0.016290638807651196
1468260.0,-3.968714544796089e-06,3.9,0.016291055329333965
1468320.0,-3.968637055972254e-06,3.9,0.016291471840261272
1468380.0000000002,-3.968559659226354e-06,3.9,0.01629188833544906
1468440.0,-3.968482266915606e-06,3.9,0.01629230482985313
1468500.0,-3.968404729593246e-06,3.9,0.016292721317742582
1468560.0,-3.968327106318283e-06,3.9,0.01629313779956376
1468620.0,-3.968249618387412e-06,3.9,0.01629355427063256
1468680.0,-3.9681722496591695e-06,3.9,0.016293970725966344
1468740.0,-3.968094886845852e-06,3.9,0.016294387180516637
1468800.0000000002,-3.968017359463637e-06,3.9,0.016294803628554202
1468860.0,-3.967939776437526e-06,3.9,0.01629522007052523
1468920.0,-3.967862302000101e-06,3.9,0.01629563650174696
1468980.0000000002,-3.96778495241796e-06,3.9,0.016296052917238197
1469040.0,-3.9677076090604215e-06,3.9,0.01629646933194616
1469100.0,-3.967630102740393e-06,3.9,0.01629688574014327
1469160.0,-3.967552508864256e-06,3.9,0.016297302142275556
1469220.0,-3.967475085292259e-06,3.9,0.01629771853366165
1469280.0,-3.9673977649931794e-06,3.9,0.016298134909321763
1469340.0,-3.967320449745809e-06,3.9,0.016298551284198846
1469400.0000000002,-3.96724295108596e-06,3.9,0.016298967652566904
1469460.0,-3.9671654023351485e-06,3.9,0.016299384014871902
1469520.0,-3.967088007791336e-06,3.9,0.0162998003664338
1469580.0000000002,-3.967010695210733e-06,3.9,0.016300216702274207
1469640.0,-3.9669333866275005e-06,3.9,0.016300633037331827
1469700.0,-3.966855932978745e-06,3.9,0.016301049365882288
1469760.0000000002,-3.966778391012156e-06,3.9,0.016301465688371437
1469820.0,-3.966701000613709e-06,3.9,0.016301882000120536
1469880.0,-3.9666237180911155e-06,3.9,0.016302298296152682
1469940.0,-3.966546440986916e-06,3.9,0.016302714591402246
1470000.0000000002,-3.966469010094514e-06,3.9,0.016303130880146528
1470060.0,-3.966391488613012e-06,3.9,0.016303547162831222
1470120.0,-3.966314133424066e-06,3.9,0.01630396343477896
1470180.0000000002,-3.966236866968886e-06,3.9,0.016304379691014254
1470240.0,-3.9661596047787475e-06,3.9,0.01630479594646718
1470300.0,-3.966082199966647e-06,3.9,0.016305212195416703
1470360.0000000002,-3.966004714485417e-06,3.9,0.01630562843830836
1470420.0,-3.965927350021222e-06,3.9,0.01630604467046617
1470480.0,-3.965850112862375e-06,3.9,0.016306460886916004
1470540.0,-3.965772882019392e-06,3.9,0.016306877102583717
1470600.0,-3.965695498259182e-06,3.9,0.016307293311749873
1470660.0,-3.965618049662663e-06,3.9,0.01630770951485992
1470720.0,-3.965540705881409e-06,3.9,0.016308125707239163
1470780.0000000002,-3.965463485087175e-06,3.9,0.01630854188391499
1470840.0,-3.96538627047644e-06,3.9,0.016308958059808865
1470900.0,-3.965308899055846e-06,3.9,0.01630937422920307
1470960.0000000002,-3.965231470307147e-06,3.9,0.016309790392542916
1471020.0,-3.965154156619677e-06,3.9,0.01631020654515503
1471080.0,-3.96507696803418e-06,3.9,0.016310622682068183
1471140.0,-3.964999785663336e-06,3.9,0.016311038818199668
1471200.0,-3.964922425822335e-06,3.9,0.01631145494783334
1471260.0,-3.964845004825663e-06,3.9,0.01631187107141434
1471320.0,-3.9647677246955106e-06,3.9,0.01631228718427072
1471380.0000000002,-3.964690556274264e-06,3.9,0.016312703281432632
1471440.0,-3.964613393370496e-06,3.9,0.016313119377813098
1471500.0,-3.964536067938959e-06,3.9,0.01631353546769759
1471560.0000000002,-3.964458655997218e-06,3.9,0.016313951551531192
1471620.0,-3.964381402788913e-06,3.9,0.0163143676246432
1471680.0,-3.964304250459374e-06,3.9,0.016314783682065268
1471740.0000000002,-3.964227103082626e-06,3.9,0.016315199738706102
1471800.0,-3.964149808609743e-06,3.9,0.016315615788852836
1471860.0,-3.964072433278444e-06,3.9,0.016316031832950394
1471920.0,-3.963995199412812e-06,3.9,0.016316447866329433
1471980.0000000002,-3.963918067871895e-06,3.9,0.016316863884023047
1472040.0,-3.963840941390875e-06,3.9,0.016317279900935615
1472100.0,-3.963763670746127e-06,3.9,0.01631769591135596
1472160.0000000002,-3.963686305502353e-06,3.9,0.016318111915728857
1472220.0,-3.963609097263019e-06,3.9,0.016318527909386333
1472280.0,-3.963531989441443e-06,3.9,0.016318943887362842
1472340.0000000002,-3.963454886626207e-06,3.9,0.01631935986455855
1472400.0,-3.963377627715646e-06,3.9,0.01631977583526388
1472460.0,-3.963300318674302e-06,3.9,0.01632019179992352
1472520.0,-3.963223095069667e-06,3.9,0.016320607753870762
1472580.0,-3.963146015848271e-06,3.9,0.016321023692141546
1472640.0,-3.963068943973264e-06,3.9,0.01632143962963177
1472700.0,-3.962991671244989e-06,3.9,0.01632185556063348
1472760.0000000002,-3.96291438695225e-06,3.9,0.016322271485591188
1472820.0,-3.9628372201735294e-06,3.9,0.016322687399839608
1472880.0,-3.962760157684364e-06,3.9,0.016323103298416047
1472940.0000000002,-3.962683100400417e-06,3.9,0.01632351919621214
1473000.0,-3.962605881659524e-06,3.9,0.01632393508752156
1473060.0,-3.962528592419957e-06,3.9,0.016324350972788757
1473120.0,-3.962451452363031e-06,3.9,0.016324766847349695
1473180.0,-3.962374408272327e-06,3.9,0.016325182706243148
1473240.0,-3.962297368882695e-06,3.9,0.01632559856435647
1473300.0,-3.96222016960456e-06,3.9,0.016326014415984972
1473360.0000000002,-3.962142911644473e-06,3.9,0.01632643026157298
1473420.0,-3.96206578427036e-06,3.9,0.01632684609645782
1473480.0,-3.961988773693883e-06,3.9,0.016327261915679632
1473540.0000000002,-3.961911768884974e-06,3.9,0.01632767773412154
1473600.0,-3.96183458097312e-06,3.9,0.016328093546080506
1473660.0,-3.961757344712163e-06,3.9,0.016328509352000687
1473720.0000000002,-3.9616802381726315e-06,3.9,0.01632892514722074
1473780.0,-3.961603247202368e-06,3.9,0.016329340926782267
1473840.0,-3.961526261937439e-06,3.9,0.01632975670556414
1473900.0,-3.9614490949374235e-06,3.9,0.0163301724778649
1473960.0000000002,-3.961371871428137e-06,3.9,0.016330588244128596
1474020.0,-3.961294798883435e-06,3.9,0.016331003999695237
1474080.0,-3.961217824055696e-06,3.9,0.01633141973960785
1474140.0000000002,-3.961140854032976e-06,3.9,0.01633183547874098
1474200.0,-3.961063736928773e-06,3.9,0.016332251211394883
1474260.0,-3.960986534135157e-06,3.9,0.01633266693801346
1474320.0000000002,-3.9609094798789295e-06,3.9,0.016333082653938027
1474380.0,-3.960832525034926e-06,3.9,0.016333498354213036
1474440.0,-3.9607555750373225e-06,3.9,0.016333914053708817
1474500.0,-3.960678458108723e-06,3.9,0.016334329746727196
1474560.0000000002,-3.960601301129418e-06,3.9,0.016334745433711967
1474620.0,-3.960524259232348e-06,3.9,0.016335161110005828
1474680.0,-3.960447327070479e-06,3.9,0.016335576770654555
1474740.0000000002,-3.960370400421437e-06,3.9,0.016335992430524308
1474800.0,-3.960293304163233e-06,3.9,0.01633640808391851
1474860.0,-3.960216143621035e-06,3.9,0.016336823731280817
1474920.0000000002,-3.96013915451691e-06,3.9,0.01633723936795525
1474980.0,-3.960062242195016e-06,3.9,0.016337654988989085
1475040.0,-3.959985333578082e-06,3.9,0.016338070609244113
1475100.0,-3.95990827786714e-06,3.9,0.01633848622302546
1475160.0,-3.959831131915728e-06,3.9,0.016338901830776627
1475220.0,-3.959754136130829e-06,3.9,0.016339317427842993
1475280.0,-3.959677261534028e-06,3.9,0.016339733009273213
1475340.0000000002,-3.959600392956838e-06,3.9,0.016340148589924858
1475400.0,-3.9595233217074e-06,3.9,0.016340564164104676
1475460.0,-3.959446214712498e-06,3.9,0.016340979732256036
1475520.0000000002,-3.959369256366637e-06,3.9,0.01634139528972566
1475580.0,-3.959292393003452e-06,3.9,0.016341810831563584
1475640.0,-3.959215534311149e-06,3.9,0.01634222637262316
1475700.0,-3.9591385305658906e-06,3.9,0.016342641907212754
1475760.0,-3.959061426607165e-06,3.9,0.01634305743577566
1475820.0,-3.95898446924291e-06,3.9,0.016343472953659812
1475880.0,-3.958907625375756e-06,3.9,0.01634388845591677
1475940.0000000002,-3.958830787127447e-06,3.9,0.016344303957395615
1476000.0,-3.958753804383005e-06,3.9,0.01634471945240631
1476060.0,-3.958676746634196e-06,3.9,0.016345134941392017
1476120.0000000002,-3.958599815718877e-06,3.9,0.01634555041970205
1476180.0,-3.95852299218611e-06,3.9,0.016345965882389336
1476240.0,-3.9584461739193126e-06,3.9,0.01634638134429874
1476300.0000000002,-3.958369207091295e-06,3.9,0.016346796799741835
1476360.0,-3.958292175953149e-06,3.9,0.01634721224916166
1476420.0,-3.958215267484868e-06,3.9,0.016347627687908886
1476480.0,-3.958138462500316e-06,3.9,0.016348043111037807
1476540.0000000002,-3.958061662686766e-06,3.9,0.01634845853338906
1476600.0,-3.957984709751452e-06,3.9,0.016348873949275887
1476660.0,-3.95790768603906e-06,3.9,0.01634928935914113
1476720.0000000002,-3.9578307969626105e-06,3.9,0.016349704758336834
1476780.0,-3.957754029098546e-06,3.9,0.016350120141918698
1476840.0,-3.95767726719051e-06,3.9,0.016350535524723094
1476900.0000000002,-3.95760033687157e-06,3.9,0.016350950901064917
1476960.0,-3.957523315742422e-06,3.9,0.01635136627138689
1477020.0,-3.957446470538346e-06,3.9,0.01635178163104237
1477080.0,-3.95736971756934e-06,3.9,0.01635219697508845
1477140.0,-3.9572929690993955e-06,3.9,0.016352612318357322
1477200.0,-3.957216043135144e-06,3.9,0.01635302765516542
1477260.0,-3.957139048522425e-06,3.9,0.016353442985955417
1477320.0000000002,-3.957062221757279e-06,3.9,0.016353858306081936
1477380.0,-3.9569854980072185e-06,3.9,0.016354273610603536
1477440.0,-3.956908779236156e-06,3.9,0.016354688914348135
1477500.0000000002,-3.9568318817318795e-06,3.9,0.01635510421163383
1477560.0,-3.95675494822943e-06,3.9,0.01635551950290311
1477620.0,-3.9566781186019755e-06,3.9,0.016355934783511984
1477680.0,-3.9566014045304975e-06,3.9,0.01635635004852038
1477740.0,-3.956524696192055e-06,3.9,0.016356765312752
1477800.0,-3.956447842446525e-06,3.9,0.01635718057052654
1477860.0,-3.956370889878107e-06,3.9,0.016357595822286422
1477920.0000000002,-3.956294116789914e-06,3.9,0.0163580110633889
1477980.0,-3.956217431373555e-06,3.9,0.016358426288895386
1478040.0,-3.956140750213038e-06,3.9,0.01635884151362528
1478100.0000000002,-3.956063888450888e-06,3.9,0.016359256731899977
1478160.0,-3.955986977065881e-06,3.9,0.01635967194416169
1478220.0,-3.9559101926114276e-06,3.9,0.016360087145769066
1478280.0000000002,-3.955833529191395e-06,3.9,0.016360502331784897
1478340.0,-3.95575687172754e-06,3.9,0.01636091751702436
1478400.0,-3.955680059384541e-06,3.9,0.016361332695810447
1478460.0,-3.955603183481512e-06,3.9,0.01636174786858529
1478520.0000000002,-3.955526414290286e-06,3.9,0.01636216303070883
1478580.0,-3.9554497776760304e-06,3.9,0.01636257817724526
1478640.0,-3.955373147720059e-06,3.9,0.016362993323005552
1478700.0000000002,-3.955296330978943e-06,3.9,0.01636340846231431
1478760.0,-3.955219457879306e-06,3.9,0.01636382359561354
1478820.0,-3.955142726826117e-06,3.9,0.016364238718264507
1478880.0000000002,-3.95506611198053e-06,3.9,0.016364653825332802
1478940.0,-3.954989502847689e-06,3.9,0.01636506893162518
1479000.0,-3.9549127193306775e-06,3.9,0.016365484031467873
1479060.0,-3.9548358628946376e-06,3.9,0.016365899125302747
1479120.0,-3.9547591625592515e-06,3.9,0.0163663142084924
1479180.0,-3.95468256015578e-06,3.9,0.016366729276103793
1479240.0,-3.954605962598047e-06,3.9,0.016367144342939528
1479300.0000000002,-3.954529227256507e-06,3.9,0.016367559403327417
1479360.0,-3.954452399236314e-06,3.9,0.016367974457709183
1479420.0,-3.954375703884596e-06,3.9,0.01636838950144874
1479480.0000000002,-3.954299124195671e-06,3.9,0.01636880452961453
1479540.0,-3.954222550247293e-06,3.9,0.016369219557004846
1479600.0,-3.954145809459577e-06,3.9,0.01636963457794916
1479660.0,-3.954069003630613e-06,3.9,0.016370049592889065
1479720.0,-3.953992352305977e-06,3.9,0.016370464597189802
1479780.0,-3.953915790668438e-06,3.9,0.016370879585921202
1479840.0,-3.953839233412436e-06,3.9,0.01637129457387736
1479900.0000000002,-3.95376253200358e-06,3.9,0.016371709555389354
1479960.0,-3.953685745850629e-06,3.9,0.016372124530898643
1480020.0,-3.953609105416504e-06,3.9,0.01637253949577181
1480080.0000000002,-3.9535325638288285e-06,3.9,0.016372954445080048
1480140.0,-3.953456027145821e-06,3.9,0.016373369393613297
1480200.0,-3.9533793386107204e-06,3.9,0.01637378433570418
1480260.0000000002,-3.953302586791595e-06,3.9,0.016374199271794083
1480320.0,-3.953225965950591e-06,3.9,0.01637461419725091
1480380.0,-3.953149452622336e-06,3.9,0.016375029107147252
1480440.0,-3.953072944616572e-06,3.9,0.016375444016268795
1480500.0000000002,-3.952996302140371e-06,3.9,0.016375858918949812
1480560.0,-3.952919528682491e-06,3.9,0.016376273815631576
1480620.0,-3.952842947538379e-06,3.9,0.016376688701683285
1480680.0000000002,-3.952766454560119e-06,3.9,0.01637710357217894
1480740.0,-3.9526899658366595e-06,3.9,0.01637751844190002
1480800.0,-3.952613308590007e-06,3.9,0.01637793330518242
1480860.0000000002,-3.952536613522805e-06,3.9,0.016378348162467266
1480920.0,-3.9524600332011475e-06,3.9,0.016378763009125056
1480980.0,-3.9523835654691555e-06,3.9,0.01637917784023126
1481040.0,-3.95230710330187e-06,3.9,0.01637959267056308
1481100.0,-3.952230445863047e-06,3.9,0.016380007494458074
1481160.0,-3.952153777018226e-06,3.9,0.01638042231235722
1481220.0,-3.95207721630773e-06,3.9,0.016380837119632355
1481280.0000000002,-3.952000772306163e-06,3.9,0.01638125191136031
1481340.0,-3.951924334039089e-06,3.9,0.016381666702314106
1481400.0,-3.951847729661738e-06,3.9,0.01638208148683291
1481460.0000000002,-3.951771052236996e-06,3.9,0.01638249626535758
1481520.0,-3.9516945201821504e-06,3.9,0.01638291103326125
1481580.0,-3.951618094869067e-06,3.9,0.016383325785622162
1481640.0,-3.9515416747870626e-06,3.9,0.01638374053720915
1481700.0,-3.9514651099676425e-06,3.9,0.01638415528236296
1481760.0,-3.951388460138459e-06,3.9,0.01638457002152434
1481820.0,-3.951311921081675e-06,3.9,0.01638498475006776
1481880.0000000002,-3.951235518699484e-06,3.9,0.01638539946307284
1481940.0,-3.951159123209611e-06,3.9,0.01638581417530423
1482000.0,-3.951082574594158e-06,3.9,0.016386228881104286
1482060.0000000002,-3.951005957431952e-06,3.9,0.016386643580913608
1482120.0,-3.950929434232331e-06,3.9,0.016387058270107963
1482180.0,-3.950853060210101e-06,3.9,0.016387472943768428
1482240.0000000002,-3.950776693659168e-06,3.9,0.016387887616655404
1482300.0,-3.950700161769816e-06,3.9,0.016388302283112863
1482360.0,-3.9506235505540925e-06,3.9,0.016388716943581304
1482420.0,-3.950547076039376e-06,3.9,0.01638913159343783
1482480.0000000002,-3.950470715746104e-06,3.9,0.016389546227764857
1482540.0,-3.950394361071353e-06,3.9,0.016389960861318626
1482600.0,-3.950317865214629e-06,3.9,0.016390375488444714
1482660.0000000002,-3.950241255663493e-06,3.9,0.016390790109583477
1482720.0,-3.950164830543124e-06,3.9,0.016391204720113347
1482780.0,-3.950088488738594e-06,3.9,0.016391619315118136
1482840.0000000002,-3.950012150992662e-06,3.9,0.01639203390934988
1482900.0,-3.949935640220794e-06,3.9,0.016392448497155782
1482960.0,-3.9498590763997795e-06,3.9,0.01639286307897605
1483020.0,-3.949782671143582e-06,3.9,0.01639327765019045
1483080.0,-3.949706351231046e-06,3.9,0.016393692205884183
1483140.0,-3.949630035482495e-06,3.9,0.0163941067608051
1483200.0,-3.94955356034951e-06,3.9,0.016394521309301986
1483260.0000000002,-3.949477005302483e-06,3.9,0.016394935851814944
1483320.0,-3.949400614663893e-06,3.9,0.016395350383725044
1483380.0,-3.949324319998417e-06,3.9,0.0163957649001189
1483440.0000000002,-3.949248029982223e-06,3.9,0.01639617941574016
1483500.0,-3.949171589375538e-06,3.9,0.016396593924939234
1483560.0,-3.949095045398033e-06,3.9,0.016397008428156078
1483620.0,-3.949018668804575e-06,3.9,0.016397422920773053
1483680.0,-3.948942407167263e-06,3.9,0.01639783739787822
1483740.0,-3.94886615117477e-06,3.9,0.016398251874211008
1483800.0,-3.948789729318874e-06,3.9,0.01639866634412341
1483860.0000000002,-3.948713215787961e-06,3.9,0.016399080808055307
1483920.0,-3.948636853368688e-06,3.9,0.01639949526139035
1483980.0,-3.948560599176112e-06,3.9,0.016399909699217976
1484040.0000000002,-3.94848435039449e-06,3.9,0.01640032413627345
1484100.0,-3.948407957906484e-06,3.9,0.016400738566910354
1484160.0,-3.948331472909497e-06,3.9,0.01640115299156848
1484220.0000000002,-3.948255134915511e-06,3.9,0.016401567405632735
1484280.0,-3.948178903660985e-06,3.9,0.016401981804194
1484340.0,-3.9481026777151955e-06,3.9,0.01640239620198332
1484400.0,-3.948026292253792e-06,3.9,0.016402810593355913
1484460.0000000002,-3.947949808175123e-06,3.9,0.016403224978751407
1484520.0,-3.947873526895206e-06,3.9,0.016403639353556074
1484580.0,-3.9477973170082755e-06,3.9,0.01640405371286212
1484640.0000000002,-3.947721110475642e-06,3.9,0.01640446807139645
1484700.0,-3.947644757323533e-06,3.9,0.01640488242351589
1484760.0,-3.947568324087847e-06,3.9,0.016405296769659884
1484820.0000000002,-3.94749201930626e-06,3.9,0.016405711105216107
1484880.0,-3.9474158313503456e-06,3.9,0.016406125425278095
1484940.0,-3.947339649162344e-06,3.9,0.016406539744568602
1485000.0,-3.947263309480876e-06,3.9,0.016406954057446018
1485060.0,-3.9471868864259095e-06,3.9,0.016407368364349723
1485120.0,-3.947110630014803e-06,3.9,0.016407782660668613
1485180.0,-3.947034465466901e-06,3.9,0.016408196941497706
1485240.0000000002,-3.94695830536029e-06,3.9,0.016408611221555527
1485300.0,-3.946881982540454e-06,3.9,0.016409025495202074
1485360.0,-3.9468055897898674e-06,3.9,0.016409439762876617
1485420.0000000002,-3.946729344852896e-06,3.9,0.016409854019969344
1485480.0,-3.946653200871791e-06,3.9,0.016410268261576676
1485540.0,-3.9465770618864015e-06,3.9,0.016410682502412947
1485600.0,-3.94650076263837e-06,3.9,0.01641109673683977
1485660.0,-3.946424391536887e-06,3.9,0.016411510965296274
1485720.0,-3.946348162350752e-06,3.9,0.016411925183173998
1485780.0,-3.94627203938662e-06,3.9,0.016412339385570702
